"Sample","Mutation_count_in_fitting","Tail","Tail_power","Tail_pareto_shape","Tail_pareto_scale","Tail_mutcount_observed","Cluster_count","Cluster_mutcount_observed_1","Cluster_frequency_1","Cluster_beta_a_1","Cluster_beta_b_1","Cluster_mutcount_observed_2","Cluster_frequency_2","Cluster_beta_a_2","Cluster_beta_b_2","Cluster_mutcount_observed_3","Cluster_frequency_3","Cluster_beta_a_3","Cluster_beta_b_3"
"4508ce0a-5a2e-4502-98e9-2fd76c4eebef",1286,FALSE,NA,NA,NA,0,1,1286,0.16908316297272,5.2403206298936,25.7522426612195,NA,NA,NA,NA,NA,NA,NA,NA
"45348eff-4b09-4776-825e-b18de9dba937",5675,FALSE,NA,NA,NA,0,2,4356,0.326226945133056,22.0485962985279,45.5380841626311,1319,0.182626872888013,2.33405412674107,10.4463986611261,NA,NA,NA,NA
"45614404-2149-4468-848c-0796e3757d62",333,FALSE,NA,NA,NA,0,2,142,0.123172072109203,10.3315433392308,73.5474006641712,191,0.372057854429702,6.81394623965243,11.5002652694608,NA,NA,NA,NA
"45aedf22-c622-11e3-bf01-24c6515278c0",8850,TRUE,1.52772276864456,0.527722768644564,0.0188679235283019,213,1,8637,0.415437304831644,9.68208392660712,13.6236804185828,NA,NA,NA,NA,NA,NA,NA,NA
"45d0ccb2-641f-4348-b3a8-61f4113cd85b",2231,FALSE,NA,NA,NA,0,1,2231,0.156194720192219,7.92335147553253,42.8040448524725,NA,NA,NA,NA,NA,NA,NA,NA
"461df2ae-fcf1-4b93-be0a-c14954fe7c42",8196,FALSE,NA,NA,NA,0,1,8196,0.347288099808969,8.66774882844201,16.2906325074282,NA,NA,NA,NA,NA,NA,NA,NA
"4679f37a-4f09-449b-a1d8-1f02847996da",4259,TRUE,1.60088704002958,0.600887040029584,0.0266666656666667,252,1,4007,0.461345403828265,18.8685819114567,22.0304532905511,NA,NA,NA,NA,NA,NA,NA,NA
"468083cb-95c3-47c1-9d96-79bcf7bf3f26",22526,FALSE,NA,NA,NA,0,1,22526,0.453469357356918,10.1484637221471,12.2311382454439,NA,NA,NA,NA,NA,NA,NA,NA
"469eddf2-6e02-46bf-820f-6296a2b776e2",741,TRUE,1.60797739113191,0.60797739113191,0.0212765947446809,32,1,709,0.0746854221010044,14.9584183948725,185.327232727816,NA,NA,NA,NA,NA,NA,NA,NA
"46e166fe-3b20-49ad-98db-42c854c61c93",3608,FALSE,NA,NA,NA,0,2,525,0.211715416664009,1.92830874293456,7.17971358873517,3083,0.395832311093257,26.1384924247202,39.8957642344388,NA,NA,NA,NA
"46e503ae-461d-443a-869b-f261c5570de1",133,FALSE,NA,NA,NA,0,2,82,0.118349476098335,5.66091344490847,42.1712665657989,51,0.393498585669289,15.4797437061366,23.8590093920673,NA,NA,NA,NA
"47050918-c623-11e3-bf01-24c6515278c0",11780,TRUE,1.63278152629558,0.632781526295576,0.0208333323333333,194,1,11586,0.345903437552913,5.7929296572407,10.9543154647583,NA,NA,NA,NA,NA,NA,NA,NA
"475bca00-9089-4f50-8638-4e5e8aca6dcd",1730,FALSE,NA,NA,NA,0,1,1730,0.129636544566083,6.8045991339017,45.6852227498728,NA,NA,NA,NA,NA,NA,NA,NA
"47d77750-c622-11e3-bf01-24c6515278c0",13347,TRUE,1.54225339371072,0.542253393710721,0.0227272717272727,260,1,13087,0.360105917935885,12.7980941929077,22.741711057353,NA,NA,NA,NA,NA,NA,NA,NA
"4808f9e1-452d-45eb-9b87-2f87c67d3452",4533,FALSE,NA,NA,NA,0,2,2879,0.475609883755528,14.1086876035942,15.5557245238172,1654,0.156098875976787,5.43807192380151,29.3992828602918,NA,NA,NA,NA
"48624a82-c623-11e3-bf01-24c6515278c0",20134,FALSE,NA,NA,NA,0,1,20134,0.170647700969128,6.88101908531993,33.4419330918371,NA,NA,NA,NA,NA,NA,NA,NA
"48c33a30-557b-4ecf-8066-5b4b068b5e3a",2889,FALSE,NA,NA,NA,0,2,796,0.314046955069641,11.1455245064308,24.3444693512051,2093,0.10357381109606,3.50563936617686,30.341134534279,NA,NA,NA,NA
"48fadd0f-6561-4294-bff4-d5e4f7dfe79f",1455,TRUE,1.84102181329349,0.841021813293491,0.0476190466190476,92,1,1363,0.471153542685673,16.7095394754739,18.7556283766578,NA,NA,NA,NA,NA,NA,NA,NA
"492694a7-bb41-4128-a909-c424e7fc0c9e",744,FALSE,NA,NA,NA,0,2,80,0.131469075582234,11.0631853556214,73.0872911471313,664,0.408104163673194,10.2252369926948,14.8302216447796,NA,NA,NA,NA
"494701ce-05d4-440b-a65e-d925902b9d42",5186,TRUE,1.53891721413723,0.53891721413723,0.0136986291369863,209,1,4977,0.263694177232871,10.2735904138323,28.6866571033496,NA,NA,NA,NA,NA,NA,NA,NA
"49795e42-c623-11e3-bf01-24c6515278c0",18439,FALSE,NA,NA,NA,0,1,18439,0.417121733065111,10.689061241178,14.936698324578,NA,NA,NA,NA,NA,NA,NA,NA
"498ecf81-921d-4df9-a6a4-a625f484e823",45,FALSE,NA,NA,NA,0,1,45,0.136945301281399,1.5014640673766,9.46250514753903,NA,NA,NA,NA,NA,NA,NA,NA
"49900a43-d42e-4052-a8cb-1563b82ad0a0",82,TRUE,2.41115079999378,1.41115079999378,0.0697674408604651,35,1,47,0.347177508536771,15.0564076169051,28.3116310569205,NA,NA,NA,NA,NA,NA,NA,NA
"49ad3c8d-88cd-43cd-a273-1623fe2aec0b",4923,TRUE,1.46625443103898,0.466254431038982,0.0099009890990099,131,1,4792,0.260309421528585,11.5147538925474,32.7201179185866,NA,NA,NA,NA,NA,NA,NA,NA
"49b26ab5-2ca9-49b1-ae83-573fa41af2cd",161,FALSE,NA,NA,NA,0,1,161,0.214798386702814,2.68090617338295,9.80012878472471,NA,NA,NA,NA,NA,NA,NA,NA
"49fa7e44-c86f-4b1f-8849-e5fe5b9de734",5611,FALSE,NA,NA,NA,0,1,5611,0.410476943058808,4.28203400189874,6.14981625012691,NA,NA,NA,NA,NA,NA,NA,NA
"4a35b01f-5e19-4673-abea-d87fd1d605d0",386,TRUE,3.22099905204176,2.22099905204176,0.074999999,39,1,347,0.202124349912722,8.03996050397378,31.7373375179888,NA,NA,NA,NA,NA,NA,NA,NA
"4a4309b0-2aca-4d6a-ac50-039b28406bba",5891,FALSE,NA,NA,NA,0,1,5891,0.216059323170657,6.82230191819848,24.7537569997025,NA,NA,NA,NA,NA,NA,NA,NA
"4a4e0397-8702-46ef-aaa8-3980f03a40bf",295,FALSE,NA,NA,NA,0,1,295,0.165511203072342,2.7184025157647,13.7058785317033,NA,NA,NA,NA,NA,NA,NA,NA
"4a703d3e-c623-11e3-bf01-24c6515278c0",14838,FALSE,NA,NA,NA,0,1,14838,0.220491186090976,6.70461841849027,23.7030297843903,NA,NA,NA,NA,NA,NA,NA,NA
"4a88981e-e409-440f-9bf0-71ca1bab8b4e",3728,TRUE,1.41945219829955,0.419452198299554,0.0102040806326531,172,1,3556,0.403610249956039,19.7707390409675,29.2139907648809,NA,NA,NA,NA,NA,NA,NA,NA
"4adc846a-42cb-4ebd-a954-e31eb29d7572",22316,FALSE,NA,NA,NA,0,1,22316,0.34416896250311,6.1862040168195,11.7881187455464,NA,NA,NA,NA,NA,NA,NA,NA
"4b44b313-6f74-4233-bec4-7e41c91c77f1",2505,FALSE,NA,NA,NA,0,1,2505,0.278749996173378,6.82810690214508,17.6673442041506,NA,NA,NA,NA,NA,NA,NA,NA
"4b5d9d8c-ff95-45f4-9287-2804e8a98ade",2020,FALSE,NA,NA,NA,0,2,1644,0.375981925566063,32.7122801528828,54.292647287798,376,0.137572344444496,0.997869431605961,6.25554647575,NA,NA,NA,NA
"4b7a704b-e516-4275-be11-45cc935237e2",1458,FALSE,NA,NA,NA,0,2,801,0.438318975487007,10.6727849151277,13.6765714029952,657,0.127185558109134,9.37222989549256,64.3171892086051,NA,NA,NA,NA
"4b8c6b0c-0d0c-4834-a2f3-691e0919b902",1952,FALSE,NA,NA,NA,0,2,396,0.119095878456893,8.71029842702113,64.4265602105667,1556,0.447263145896901,10.6637723737468,13.178505872458,NA,NA,NA,NA
"4b91ece6-c9b2-4889-b18c-c63eb58eb061",2064,FALSE,NA,NA,NA,0,2,510,0.346027434496091,4.54096142217566,8.58216399933468,1554,0.123041778517912,8.03530194905287,57.2701743358427,NA,NA,NA,NA
"4c027164-12de-456f-b933-6bc91f70b46f",5700,FALSE,NA,NA,NA,0,2,3895,0.445198475602803,15.5693110024063,19.4023069514182,1805,0.0989041850719958,3.74088110821014,34.0824031692653,NA,NA,NA,NA
"4c183106-c622-11e3-bf01-24c6515278c0",4841,FALSE,NA,NA,NA,0,1,4841,0.333712331271529,3.98077868460062,7.94799442795664,NA,NA,NA,NA,NA,NA,NA,NA
"4c3f733d-5fd5-4f67-af5f-8c36c5b37be2",544,FALSE,NA,NA,NA,0,2,48,0.465198327629479,15.3262427360258,17.6193673957304,496,0.169102731745014,4.28821368225473,21.0704167668431,NA,NA,NA,NA
"4c4aa1b1-fda3-4c5b-b588-68aa727500ad",4998,FALSE,NA,NA,NA,0,2,2666,0.458251344125201,27.7650936400612,32.8241310201841,2332,0.194596794975603,3.04749933059641,12.6130840360437,NA,NA,NA,NA
"4c5228b5-bf31-4abd-a47c-d088e16dba13",2656,FALSE,NA,NA,NA,0,2,1869,0.192570718757363,10.50414622219,44.0428082160135,787,0.0691745059256298,8.58603050979365,115.535282608432,NA,NA,NA,NA
"4c755527-3b5d-4d36-822d-990aa1003d6a",2329,FALSE,NA,NA,NA,0,2,371,0.0829031753126435,10.5547995501353,116.759980738209,1958,0.238513139441173,11.0922996154426,35.4137320498628,NA,NA,NA,NA
"4c8afa82-c623-11e3-bf01-24c6515278c0",12033,TRUE,1.50888782043735,0.508887820437354,0.0192307682307692,488,1,11545,0.431394190590162,14.6396736142045,19.2960490578531,NA,NA,NA,NA,NA,NA,NA,NA
"4cbe411b-b05e-46bd-bea8-126289a0866c",4493,FALSE,NA,NA,NA,0,2,774,0.159149979291432,1.4245998673875,7.52670426554488,3719,0.364361386153492,28.2466582640023,49.2770842000333,NA,NA,NA,NA
"4ceeb025-2f16-4f80-b9b4-0151346349c6",1195,TRUE,1.73742975958372,0.737429759583719,0.032258063516129,40,1,1155,0.426299593631775,8.6829950508185,11.6852980006607,NA,NA,NA,NA,NA,NA,NA,NA
"4d121008-0987-4142-a2b8-7dac58f3110a",590,TRUE,2.3228872056605,1.3228872056605,0.0634920624920635,127,1,463,0.400306995543406,6.04494795213586,9.05583224764556,NA,NA,NA,NA,NA,NA,NA,NA
"4d1a4587-adb4-4a65-943e-f19efe8de142",2000,FALSE,NA,NA,NA,0,1,2000,0.383120174151735,3.62098210594644,5.83031372822268,NA,NA,NA,NA,NA,NA,NA,NA
"4d690424-b015-46ae-885d-aa6d9031f66f",1198,FALSE,NA,NA,NA,0,2,111,0.115145718119968,8.96994995481134,68.9309055981996,1087,0.462550818679143,10.0996615756082,11.735045374968,NA,NA,NA,NA
"4d6bb438-86f0-4414-962f-2b1cebee4524",495,FALSE,NA,NA,NA,0,1,495,0.356699653255146,2.74490816632396,4.95038433333131,NA,NA,NA,NA,NA,NA,NA,NA
"4d72d06d-b6af-4294-9eef-6e61e067761f",9213,TRUE,1.67883742150887,0.678837421508874,0.0277777767777778,242,1,8971,0.374610144445487,7.67470115942858,12.8124673629001,NA,NA,NA,NA,NA,NA,NA,NA
"4daa2708-d0db-40fe-a07a-763f003adcae",761,FALSE,NA,NA,NA,0,1,761,0.334836055918082,2.13359092769224,4.23845560069665,NA,NA,NA,NA,NA,NA,NA,NA
"4dac9498-c623-11e3-bf01-24c6515278c0",10146,FALSE,NA,NA,NA,0,1,10146,0.216109963127612,6.91196000130523,25.0715723693137,NA,NA,NA,NA,NA,NA,NA,NA
"4db9e471-0068-4ec6-9bcb-33ef5fdec33e",4111,FALSE,NA,NA,NA,0,1,4111,0.171430506782109,9.33172026790454,45.1027000874252,NA,NA,NA,NA,NA,NA,NA,NA
"4dc9b032-7f7b-486d-a12b-8461af89501d",4056,FALSE,NA,NA,NA,0,1,4056,0.164060712468791,5.59826720987191,28.5248761413242,NA,NA,NA,NA,NA,NA,NA,NA
"4de7441f-a609-4a75-9fe7-17a647079ac1",1776,TRUE,1.72819601534575,0.72819601534575,0.0344827576206897,75,1,1701,0.415539461599951,11.7722942899258,16.5578533321531,NA,NA,NA,NA,NA,NA,NA,NA
"4e7e6e1f-c648-446f-bdf6-0b1fcc6dfa83",9187,TRUE,1.73325752245333,0.733257522453331,0.024999999,171,1,9016,0.302224095762216,7.33053842757912,16.924769241028,NA,NA,NA,NA,NA,NA,NA,NA
"4eac784b-084a-4106-9a76-2d9fbec57033",3032,FALSE,NA,NA,NA,0,1,3032,0.247481482294415,2.94516022438666,8.9553674315895,NA,NA,NA,NA,NA,NA,NA,NA
"4ef20a13-f107-4654-adca-fc60b8f5be47",5103,TRUE,1.4863802794988,0.4863802794988,0.0149253721343284,315,1,4788,0.372541689585335,15.2876645582032,25.7484529706013,NA,NA,NA,NA,NA,NA,NA,NA
"4fdc8980-c623-11e3-bf01-24c6515278c0",9341,TRUE,1.47082402964861,0.470824029648607,0.0191387549808612,173,1,9168,0.461515744002515,13.3196385529095,15.5409988706253,NA,NA,NA,NA,NA,NA,NA,NA
"50203cff-83f8-4884-8346-b91ef717d00e",2667,FALSE,NA,NA,NA,0,1,2667,0.131779177150014,3.18579729264885,20.9894735016302,NA,NA,NA,NA,NA,NA,NA,NA
"50515723-b495-42a9-8750-e3da288bf6a3",4344,FALSE,NA,NA,NA,0,1,4344,0.178391280713879,7.13951137430221,32.8821272715531,NA,NA,NA,NA,NA,NA,NA,NA
"50a5970d-a0cb-4251-8ab0-74ad0e94be9a",5754,FALSE,NA,NA,NA,0,2,430,0.100405623775717,6.83453376303,61.2346988757388,5324,0.2617359267088,12.7867089940837,36.0667638740481,NA,NA,NA,NA
"50e3a421-9741-4cd8-911b-0f47ca518b6a",4663,FALSE,NA,NA,NA,0,1,4663,0.213284719792165,8.27765907996745,30.5327118084562,NA,NA,NA,NA,NA,NA,NA,NA
"50eb58ba-c623-11e3-bf01-24c6515278c0",13282,TRUE,1.58264096993645,0.582640969936446,0.0217391294347826,353,1,12929,0.350995003992165,11.7285580531462,21.6866128744947,NA,NA,NA,NA,NA,NA,NA,NA
"50f4d836-79a9-4bc7-a63a-7aa29e41d418",2577,TRUE,1.57661818972706,0.576618189727063,0.0227272717272727,343,1,2234,0.440223267078119,10.6705876707324,13.5684484473628,NA,NA,NA,NA,NA,NA,NA,NA
"513bafce-375c-49b0-ae75-6c607abd05d8",3436,TRUE,1.79210187700824,0.792101877008245,0.0476190466190476,89,1,3347,0.488019024681481,10.3533209733082,10.8616736266781,NA,NA,NA,NA,NA,NA,NA,NA
"51458c86-0fdd-470e-b059-1ffbffc92a7f",3858,FALSE,NA,NA,NA,0,1,3858,0.256960560425713,2.170713187545,6.2769380160044,NA,NA,NA,NA,NA,NA,NA,NA
"51800588-c622-11e3-bf01-24c6515278c0",5020,TRUE,1.61604936231901,0.616049362319012,0.0256410246410256,247,1,4773,0.398901774626162,14.3458873028474,21.6175709101222,NA,NA,NA,NA,NA,NA,NA,NA
"5187e77d-f412-4303-8049-11d1aa1a0235",12443,FALSE,NA,NA,NA,0,2,7756,0.309416153383663,10.7418396597755,23.9746402082166,4687,0.105745682090138,5.19727447682501,43.9515358963007,NA,NA,NA,NA
"51b25b37-f75c-4380-a0f6-5273e0b7ee33",4822,FALSE,NA,NA,NA,0,2,1068,0.162830295190054,4.70681423394591,24.1994419909916,3754,0.417001936484219,16.7711935044205,23.4473091860465,NA,NA,NA,NA
"51dd1a39-7349-442c-b7e1-7850fb800569",280,FALSE,NA,NA,NA,0,2,107,0.14361716307034,6.03453780224094,35.9836839285796,173,0.436049179426788,9.98601812697701,12.9151099983051,NA,NA,NA,NA
"51e5a835-eb48-4640-87d0-f40f5e2bff18",7430,TRUE,1.58311341522894,0.583113415228936,0.0172413783103448,330,1,7100,0.291131698846881,13.703817686584,33.3670362975829,NA,NA,NA,NA,NA,NA,NA,NA
"5255d645-d3d2-422e-8449-046cd21f4935",14957,FALSE,NA,NA,NA,0,2,3837,0.0756513847750644,23.6970134194775,289.542638305818,11120,0.235504074991615,3.46206193241423,11.2385836192073,NA,NA,NA,NA
"52f2d49e-f24d-41d2-9f73-33bd1cc51bba",105,FALSE,NA,NA,NA,0,2,80,0.309811750756599,14.0340924585925,31.2646814720912,25,0.105878158636791,9.39453618764189,79.3351537559594,NA,NA,NA,NA
"52f43b72-15ea-40a0-a3b4-4bf22bc0bf25",3130,FALSE,NA,NA,NA,0,1,3130,0.235020084213183,5.5607716884005,18.1000643929806,NA,NA,NA,NA,NA,NA,NA,NA
"534d941c-ec2d-47eb-b2dc-d3f856d0b151",107,FALSE,NA,NA,NA,0,2,78,0.343305382531462,5.44368705825453,10.4130030353115,29,0.0987791153487061,19.9375672624572,181.902337783001,NA,NA,NA,NA
"53534b3c-cd15-4d68-a9b1-6902bb234c45",7729,FALSE,NA,NA,NA,0,2,7031,0.268137624597417,18.4351996203145,50.3175524337591,698,0.0796728095792605,5.58491521654593,64.5132179613724,NA,NA,NA,NA
"537cccf2-fb25-448b-813e-ca5d5642b910",786,FALSE,NA,NA,NA,0,1,786,0.201497057031936,5.00536824397616,19.8355317557834,NA,NA,NA,NA,NA,NA,NA,NA
"53ac794d-1067-43e0-8dc0-43b131f43ec5",115,FALSE,NA,NA,NA,0,2,35,0.107971129167347,15.3558417844666,126.865897516474,80,0.361882603027322,14.1026869788742,24.8676499781899,NA,NA,NA,NA
"53e6a756-bdcc-4217-afe7-27d776159544",3684,FALSE,NA,NA,NA,0,2,2712,0.353735394090385,6.99652047715689,12.7824459311895,972,0.0856631245860245,8.21140969859783,87.6455852251839,NA,NA,NA,NA
"54195db3-94a9-4538-8bb8-9953d936acd4",8522,FALSE,NA,NA,NA,0,2,2333,0.173767223990125,1.17942663646208,5.60796749563907,6189,0.435361474590751,28.0295371599149,36.3526803669419,NA,NA,NA,NA
"54319e3d-c28f-4ba1-9c87-299d303e4de3",1380,FALSE,NA,NA,NA,0,1,1380,0.213476643275174,4.06614888120101,14.9811286982937,NA,NA,NA,NA,NA,NA,NA,NA
"54354d24-c622-11e3-bf01-24c6515278c0",19727,TRUE,1.52781113187279,0.527811131872788,0.0185185175185185,695,1,19032,0.365697469085813,11.3129236991325,19.6222745329282,NA,NA,NA,NA,NA,NA,NA,NA
"54cfd4b0-c623-11e3-bf01-24c6515278c0",11715,FALSE,NA,NA,NA,0,1,11715,0.348849470724899,8.6017456656943,16.0557252137086,NA,NA,NA,NA,NA,NA,NA,NA
"551d5082-ab6a-4674-af0d-ce408f589949",3264,FALSE,NA,NA,NA,0,1,3264,0.179558462234394,3.60702572944469,16.4812824714582,NA,NA,NA,NA,NA,NA,NA,NA
"55c82198-5be6-4cc5-b5b3-b707af234107",3130,FALSE,NA,NA,NA,0,2,1080,0.14995720141175,6.74297137861968,38.223001013096,2050,0.445764758573638,8.98751112675722,11.174493504375,NA,NA,NA,NA
"55e520f4-0e4b-41a2-9951-c4e9f323100b",105,FALSE,NA,NA,NA,0,2,87,0.0900317498848898,18.1514255367977,183.459956670093,18,0.213631278768551,16.3945959782458,60.347892634612,NA,NA,NA,NA
"55e5497a-c623-11e3-bf01-24c6515278c0",14959,TRUE,1.44942773570431,0.449427735704306,0.0149253721343284,394,1,14565,0.417171071379685,13.5829807135414,18.9767571144418,NA,NA,NA,NA,NA,NA,NA,NA
"561fd34c-7c7d-4df0-bbfc-3d31147ca562",68145,TRUE,1.44269868361106,0.442698683611063,0.0163265296122449,3383,1,64762,0.456103030589922,17.6314771107813,21.0253085895391,NA,NA,NA,NA,NA,NA,NA,NA
"56425c2e-6bbf-4b20-ba07-79a526dd4603",560,FALSE,NA,NA,NA,0,2,294,0.101377834515018,5.23709387252053,46.4220671026009,266,0.392145804945196,10.4650460976727,16.2215739444191,NA,NA,NA,NA
"569ff1b4-de87-4309-8484-80549aaf9485",1515,FALSE,NA,NA,NA,0,1,1515,0.0927313785015021,8.69417638842405,85.0623980194849,NA,NA,NA,NA,NA,NA,NA,NA
"56c846d6-c622-11e3-bf01-24c6515278c0",10411,TRUE,1.57694615094922,0.576946150949222,0.019999999,2093,1,8318,0.381025923871331,10.5429392889373,17.1269346708659,NA,NA,NA,NA,NA,NA,NA,NA
"56d4ea48-c623-11e3-bf01-24c6515278c0",17389,TRUE,1.54491244117683,0.544912441176826,0.019999999,282,1,17107,0.367273059921395,13.0674028172357,22.5121270835755,NA,NA,NA,NA,NA,NA,NA,NA
"56e57223-264e-489d-bc9a-a07789065c40",7439,FALSE,NA,NA,NA,0,1,7439,0.170114785647637,7.39643665375539,36.0826567454263,NA,NA,NA,NA,NA,NA,NA,NA
"5702affd-eafe-42a4-8f56-c1f22f8f184d",1657,FALSE,NA,NA,NA,0,2,904,0.361804200764193,23.816226491569,42.0100586683739,753,0.109854182127163,4.30048531552261,34.8467299497509,NA,NA,NA,NA
"5714b52d-7048-41b5-8141-bf42d960abe4",257,FALSE,NA,NA,NA,0,1,257,0.189065770256099,3.44693457798626,14.7844701512633,NA,NA,NA,NA,NA,NA,NA,NA
"571ce258-b453-4cac-b05e-05755791be84",1522,FALSE,NA,NA,NA,0,2,657,0.424685187351868,12.3250073268794,16.6965071830384,865,0.1549790617838,4.93785269179399,26.9235654569519,NA,NA,NA,NA
"573ee34b-43a7-40d8-95ee-0ced4b46a7c8",1156,FALSE,NA,NA,NA,0,1,1156,0.23884120503178,3.0258527301409,9.64303633252431,NA,NA,NA,NA,NA,NA,NA,NA
"5769ae11-5f1b-483f-b228-7584591c66e6",4732,FALSE,NA,NA,NA,0,1,4732,0.248381253317003,5.84041982881005,17.6735118822763,NA,NA,NA,NA,NA,NA,NA,NA
"578ba169-1d2f-4187-b174-082bbc6a5bd2",4195,TRUE,1.52694530702975,0.52694530702975,0.0222222212222222,245,1,3950,0.451715749237939,14.0986918487004,17.1127323101548,NA,NA,NA,NA,NA,NA,NA,NA
"57947014-053e-4c34-b6a7-9e6f36f48010",121,FALSE,NA,NA,NA,0,2,71,0.368045033143769,23.8523024921019,40.9558061471051,50,0.115868674332652,6.37307434311774,48.6294911028374,NA,NA,NA,NA
"5808f774-c623-11e3-bf01-24c6515278c0",7461,FALSE,NA,NA,NA,0,1,7461,0.13436070036206,7.37213033508334,47.4960737991444,NA,NA,NA,NA,NA,NA,NA,NA
"589daa3f-0b76-4c9c-b494-048955e36052",1162,FALSE,NA,NA,NA,0,2,347,0.181849309621757,4.02986331979017,18.1305910045744,815,0.462412088288849,15.2839956650091,17.7687640964568,NA,NA,NA,NA
"589e0aea-9057-4b8c-8af1-74c74fe46a38",3153,FALSE,NA,NA,NA,0,1,3153,0.222980982797753,2.01609294805035,7.02545365719971,NA,NA,NA,NA,NA,NA,NA,NA
"58e2453c-bb58-43a3-9642-705ec0e0bdbd",2143,FALSE,NA,NA,NA,0,1,2143,0.304076810172344,3.41592643357999,7.81783529801645,NA,NA,NA,NA,NA,NA,NA,NA
"58f4ff52-c623-11e3-bf01-24c6515278c0",10607,FALSE,NA,NA,NA,0,1,10607,0.312679724881056,9.17019885137138,20.1575704974719,NA,NA,NA,NA,NA,NA,NA,NA
"5912d4b3-2d5d-4b98-b967-1b4ff177097a",26703,FALSE,NA,NA,NA,0,1,26703,0.133970902491339,8.19648714736489,52.9846125910262,NA,NA,NA,NA,NA,NA,NA,NA
"5975deb5-00d2-4d18-b5c0-34ac9947fe11",2918,FALSE,NA,NA,NA,0,1,2918,0.128569012922901,7.29332434623122,49.4335974868299,NA,NA,NA,NA,NA,NA,NA,NA
"59938f45-3e57-43d6-af3b-bb4968249e5a",3760,FALSE,NA,NA,NA,0,1,3760,0.26340092351024,4.38853926257349,12.2725232883438,NA,NA,NA,NA,NA,NA,NA,NA
"59bfcb53-91c1-4dce-856a-f4afc8fa6224",1277,FALSE,NA,NA,NA,0,2,696,0.116286934104171,5.07789055407984,38.5890148742723,581,0.407162615585077,12.5955981059634,18.3394573825274,NA,NA,NA,NA
"59c18694-8a43-41dd-a6f6-52a20bc8dd54",2881,FALSE,NA,NA,NA,0,2,1190,0.102811453163395,7.42970472430831,64.8356363024403,1691,0.282922763664846,13.5237245542631,34.2763335926433,NA,NA,NA,NA
"5a51a6fc-c623-11e3-bf01-24c6515278c0",10165,FALSE,NA,NA,NA,0,1,10165,0.124480318385875,7.92668038860708,55.7515017641349,NA,NA,NA,NA,NA,NA,NA,NA
"5b178f44-c622-11e3-bf01-24c6515278c0",5308,TRUE,1.54797131976462,0.547971319764623,0.0161290312580645,222,1,5086,0.320606684031682,9.05590425657268,19.1902450210818,NA,NA,NA,NA,NA,NA,NA,NA
"5b4b2312-acb5-4329-8d46-7f93213e3daf",3467,TRUE,1.62041321937207,0.620413219372069,0.0277777767777778,509,1,2958,0.452975529507261,11.574987564474,13.9782417171719,NA,NA,NA,NA,NA,NA,NA,NA
"5b560f4c-d2a3-43fa-b394-abef78bdefc1",3699,FALSE,NA,NA,NA,0,2,3298,0.439515088940902,25.1171736074366,32.030292405531,401,0.11445499564882,2.3038627405378,17.8251209484459,NA,NA,NA,NA
"5beafbbb-4613-4bab-977a-11c865e13a84",700,FALSE,NA,NA,NA,0,2,384,0.442661689052026,12.304739490474,15.4924243364318,316,0.164453203037734,5.16102421052668,26.2219109661294,NA,NA,NA,NA
"5c156f63-6537-4d93-a6c2-4155618cf638",12636,TRUE,1.83281405925695,0.832814059256955,0.0277777767777778,269,1,12367,0.255730212821683,9.0197246163224,26.250744667695,NA,NA,NA,NA,NA,NA,NA,NA
"5c775f90-83d4-4c1e-88c2-4e1ed1daa96f",570,FALSE,NA,NA,NA,0,2,190,0.113208343056203,11.0610408741605,86.6441332813269,380,0.349479870909085,5.83664346676757,10.8642997136937,NA,NA,NA,NA
"5c8da06c-7964-4ad1-ac9e-d1b5507105d2",5549,FALSE,NA,NA,NA,0,2,2547,0.275547738248207,10.5397485859397,27.7104241534415,3002,0.0900152368241103,7.62155968670997,77.0481024239668,NA,NA,NA,NA
"5c9b8a2c-c623-11e3-bf01-24c6515278c0",3691,FALSE,NA,NA,NA,0,1,3691,0.33586681398974,4.45473922158685,8.80867066600906,NA,NA,NA,NA,NA,NA,NA,NA
"5cf21488-c622-11e3-bf01-24c6515278c0",8094,TRUE,1.61365099582281,0.613650995822813,0.0273972592739726,179,1,7915,0.428672869476191,11.8381019515515,15.7775994246911,NA,NA,NA,NA,NA,NA,NA,NA
"5d922e48-aa70-454d-9417-c9af686feebc",2355,TRUE,1.53185994086844,0.531859940868442,0.0196078421372549,108,1,2247,0.432318077039672,16.3571142881195,21.4787180696805,NA,NA,NA,NA,NA,NA,NA,NA
"5dc6f055-c4f6-49a1-a68c-94cf87cbd363",14697,FALSE,NA,NA,NA,0,1,14697,0.21653913528422,7.65653535965832,27.7021324839565,NA,NA,NA,NA,NA,NA,NA,NA
"5dce221a-c623-11e3-bf01-24c6515278c0",4787,TRUE,1.71767340125024,0.717673401250241,0.024999999,89,1,4698,0.312727345660733,8.89925340126994,19.5576549080035,NA,NA,NA,NA,NA,NA,NA,NA
"5df0aab4-0be2-4da3-a4b7-a10fca09a4ba",160,FALSE,NA,NA,NA,0,1,160,0.114657711868657,6.32610721272504,48.8477411889574,NA,NA,NA,NA,NA,NA,NA,NA
"5eddfb26-c623-11e3-bf01-24c6515278c0",7052,FALSE,NA,NA,NA,0,1,7052,0.170663749613448,7.59531804949388,36.9092593238335,NA,NA,NA,NA,NA,NA,NA,NA
